feature_file,label
train1012_mfcc.npy,0
train10130_mfcc.npy,0
train10131_mfcc.npy,1
train10132_mfcc.npy,1
train10133_mfcc.npy,0
train10134_mfcc.npy,0
train10135_mfcc.npy,0
train10136_mfcc.npy,1
train10137_mfcc.npy,0
train10138_mfcc.npy,1
train10139_mfcc.npy,1
train1013_mfcc.npy,0
train10140_mfcc.npy,0
train10141_mfcc.npy,0
train10142_mfcc.npy,0
train10143_mfcc.npy,0
train10144_mfcc.npy,1
train10145_mfcc.npy,1
train10146_mfcc.npy,1
train10147_mfcc.npy,0
train10148_mfcc.npy,0
train10149_mfcc.npy,0
train1014_mfcc.npy,0
train10150_mfcc.npy,0
train10151_mfcc.npy,0
train10152_mfcc.npy,0
train10153_mfcc.npy,0
train10154_mfcc.npy,1
train10155_mfcc.npy,1
train10156_mfcc.npy,1
train10157_mfcc.npy,1
train10158_mfcc.npy,0
train10159_mfcc.npy,0
train1015_mfcc.npy,0
train10160_mfcc.npy,1
train10161_mfcc.npy,1
train10162_mfcc.npy,1
train10163_mfcc.npy,0
train10164_mfcc.npy,0
train10165_mfcc.npy,0
train10166_mfcc.npy,0
train10167_mfcc.npy,0
train10168_mfcc.npy,0
train10169_mfcc.npy,1
train1016_mfcc.npy,0
train10170_mfcc.npy,1
train10171_mfcc.npy,1
train10172_mfcc.npy,0
train10173_mfcc.npy,0
train10174_mfcc.npy,1
train10175_mfcc.npy,0
train10176_mfcc.npy,1
train10177_mfcc.npy,0
train10178_mfcc.npy,0
train10179_mfcc.npy,0
train1017_mfcc.npy,0
train10180_mfcc.npy,1
train10181_mfcc.npy,0
train10182_mfcc.npy,0
train10183_mfcc.npy,0
train10184_mfcc.npy,0
train10185_mfcc.npy,0
train10186_mfcc.npy,1
train10187_mfcc.npy,1
train10188_mfcc.npy,0
train10189_mfcc.npy,0
train1018_mfcc.npy,0
train10190_mfcc.npy,0
train10191_mfcc.npy,0
train10192_mfcc.npy,0
train10193_mfcc.npy,0
train10194_mfcc.npy,1
train10195_mfcc.npy,0
train10196_mfcc.npy,0
train10197_mfcc.npy,1
train10198_mfcc.npy,1
train10199_mfcc.npy,0
train1019_mfcc.npy,0
train101_mfcc.npy,0
train10200_mfcc.npy,1
train10201_mfcc.npy,1
train10202_mfcc.npy,1
train10203_mfcc.npy,1
train10204_mfcc.npy,1
train10205_mfcc.npy,1
train10206_mfcc.npy,1
train10207_mfcc.npy,1
train10208_mfcc.npy,0
train10209_mfcc.npy,1
train1020_mfcc.npy,0
train10210_mfcc.npy,1
train10211_mfcc.npy,0
train10212_mfcc.npy,0
train10213_mfcc.npy,0
train10214_mfcc.npy,0
train10215_mfcc.npy,0
train10216_mfcc.npy,0
train10217_mfcc.npy,1
train10218_mfcc.npy,0
train10219_mfcc.npy,0
train1021_mfcc.npy,0
train10220_mfcc.npy,1
train10221_mfcc.npy,1
train10222_mfcc.npy,0
train10223_mfcc.npy,0
train10224_mfcc.npy,1
train10225_mfcc.npy,1
train10226_mfcc.npy,1
train10227_mfcc.npy,1
train10228_mfcc.npy,1
train10229_mfcc.npy,1
train1022_mfcc.npy,0
train10230_mfcc.npy,1
train10231_mfcc.npy,0
train10232_mfcc.npy,1
train10233_mfcc.npy,1
train10234_mfcc.npy,1
train10235_mfcc.npy,0
train10236_mfcc.npy,0
train10237_mfcc.npy,0
train10238_mfcc.npy,0
train10239_mfcc.npy,1
train1023_mfcc.npy,0
train10240_mfcc.npy,0
train10241_mfcc.npy,0
train10242_mfcc.npy,0
train10243_mfcc.npy,1
train10244_mfcc.npy,1
train10245_mfcc.npy,0
train10246_mfcc.npy,0
train10247_mfcc.npy,0
train10248_mfcc.npy,0
train10249_mfcc.npy,0
train1024_mfcc.npy,0
train10250_mfcc.npy,1
train10251_mfcc.npy,0
train10252_mfcc.npy,0
train10253_mfcc.npy,1
train10254_mfcc.npy,0
train10255_mfcc.npy,0
train10256_mfcc.npy,1
train10257_mfcc.npy,0
train10258_mfcc.npy,1
train10259_mfcc.npy,0
train1025_mfcc.npy,0
train10260_mfcc.npy,0
train10261_mfcc.npy,0
train10262_mfcc.npy,1
train10263_mfcc.npy,1
train10264_mfcc.npy,0
train10265_mfcc.npy,1
train10266_mfcc.npy,1
train10267_mfcc.npy,0
train10268_mfcc.npy,1
train10269_mfcc.npy,0
train1026_mfcc.npy,0
train10270_mfcc.npy,0
train10271_mfcc.npy,0
train10272_mfcc.npy,1
train10273_mfcc.npy,1
train10274_mfcc.npy,0
train10275_mfcc.npy,1
train10276_mfcc.npy,1
train10277_mfcc.npy,0
train10278_mfcc.npy,0
train10279_mfcc.npy,1
train1027_mfcc.npy,0
train10280_mfcc.npy,0
train10281_mfcc.npy,0
train10282_mfcc.npy,0
train10283_mfcc.npy,0
train10284_mfcc.npy,0
train10285_mfcc.npy,0
train10286_mfcc.npy,0
train10287_mfcc.npy,0
train10288_mfcc.npy,1
train10289_mfcc.npy,0
train1028_mfcc.npy,0
train10290_mfcc.npy,0
train10291_mfcc.npy,0
train10292_mfcc.npy,1
train10293_mfcc.npy,1
train10294_mfcc.npy,0
train10295_mfcc.npy,0
train10296_mfcc.npy,1
train10297_mfcc.npy,0
train10298_mfcc.npy,1
train10299_mfcc.npy,1
train1029_mfcc.npy,0
train102_mfcc.npy,0
train10300_mfcc.npy,0
train10301_mfcc.npy,0
train10302_mfcc.npy,1
train10303_mfcc.npy,1
train10304_mfcc.npy,0
train10305_mfcc.npy,1
train10306_mfcc.npy,0
train10307_mfcc.npy,0
train10308_mfcc.npy,0
train10309_mfcc.npy,0
train1030_mfcc.npy,1
train10310_mfcc.npy,0
train10311_mfcc.npy,0
train10312_mfcc.npy,0
train10313_mfcc.npy,0
train10314_mfcc.npy,0
train10315_mfcc.npy,0
train10316_mfcc.npy,0
train10317_mfcc.npy,0
train10318_mfcc.npy,0
train10319_mfcc.npy,0
train1031_mfcc.npy,0
train10320_mfcc.npy,0
train10321_mfcc.npy,0
train10322_mfcc.npy,0
train10323_mfcc.npy,0
train10324_mfcc.npy,1
train10325_mfcc.npy,0
train10326_mfcc.npy,1
train10327_mfcc.npy,1
train10328_mfcc.npy,0
train10329_mfcc.npy,0
train1032_mfcc.npy,0
train10330_mfcc.npy,0
train10331_mfcc.npy,0
train10332_mfcc.npy,0
train10333_mfcc.npy,0
train10334_mfcc.npy,0
train10335_mfcc.npy,0
train10336_mfcc.npy,0
train10337_mfcc.npy,0
train10338_mfcc.npy,0
train10339_mfcc.npy,0
train1033_mfcc.npy,0
train10340_mfcc.npy,0
train10341_mfcc.npy,0
train10342_mfcc.npy,0
train10343_mfcc.npy,0
train10344_mfcc.npy,0
train10345_mfcc.npy,0
train10346_mfcc.npy,0
train10347_mfcc.npy,0
train10348_mfcc.npy,0
train10349_mfcc.npy,0
train1034_mfcc.npy,0
train10350_mfcc.npy,0
train10351_mfcc.npy,0
train10352_mfcc.npy,0
train10353_mfcc.npy,0
train10354_mfcc.npy,0
train10355_mfcc.npy,0
train10356_mfcc.npy,0
train10357_mfcc.npy,0
train10358_mfcc.npy,0
train10359_mfcc.npy,0
train1035_mfcc.npy,0
train10360_mfcc.npy,0
train10361_mfcc.npy,0
train10362_mfcc.npy,0
train10363_mfcc.npy,0
train10364_mfcc.npy,0
train10365_mfcc.npy,1
train10366_mfcc.npy,1
train10367_mfcc.npy,0
train10368_mfcc.npy,0
train10369_mfcc.npy,0
train1036_mfcc.npy,0
train10370_mfcc.npy,0
train10371_mfcc.npy,0
train10372_mfcc.npy,0
train10373_mfcc.npy,1
train10374_mfcc.npy,0
train10375_mfcc.npy,0
train10376_mfcc.npy,1
train10377_mfcc.npy,0
train10378_mfcc.npy,0
train10379_mfcc.npy,1
train1037_mfcc.npy,0
train10380_mfcc.npy,1
train10381_mfcc.npy,0
train10382_mfcc.npy,0
train10383_mfcc.npy,1
train10384_mfcc.npy,0
train10385_mfcc.npy,0
train10386_mfcc.npy,0
train10387_mfcc.npy,1
train10388_mfcc.npy,1
train10389_mfcc.npy,0
train1038_mfcc.npy,0
train10390_mfcc.npy,1
train10391_mfcc.npy,0
train10392_mfcc.npy,0
train10393_mfcc.npy,0
train10394_mfcc.npy,1
train10395_mfcc.npy,0
train10396_mfcc.npy,0
train10397_mfcc.npy,0
train10398_mfcc.npy,0
train10399_mfcc.npy,1
train1039_mfcc.npy,0
train103_mfcc.npy,0
train10400_mfcc.npy,1
train10401_mfcc.npy,0
train10402_mfcc.npy,1
train10403_mfcc.npy,1
train10404_mfcc.npy,0
train10405_mfcc.npy,0
train10406_mfcc.npy,0
train10407_mfcc.npy,0
train10408_mfcc.npy,0
train10409_mfcc.npy,0
train1040_mfcc.npy,0
train10410_mfcc.npy,0
train10411_mfcc.npy,0
train10412_mfcc.npy,0
train10413_mfcc.npy,1
train10414_mfcc.npy,0
train10415_mfcc.npy,0
train10416_mfcc.npy,0
train10417_mfcc.npy,0
train10418_mfcc.npy,0
train10419_mfcc.npy,0
train1041_mfcc.npy,0
train10420_mfcc.npy,0
train10421_mfcc.npy,0
train10422_mfcc.npy,0
train10423_mfcc.npy,1
train10424_mfcc.npy,1
train10425_mfcc.npy,0
train10426_mfcc.npy,1
train10427_mfcc.npy,0
train10428_mfcc.npy,1
train10429_mfcc.npy,1
train1042_mfcc.npy,0
train10430_mfcc.npy,1
train10431_mfcc.npy,1
train10432_mfcc.npy,0
train10433_mfcc.npy,0
train10434_mfcc.npy,0
train10435_mfcc.npy,0
train10436_mfcc.npy,0
train10437_mfcc.npy,0
train10438_mfcc.npy,0
train10439_mfcc.npy,0
train1043_mfcc.npy,0
train10440_mfcc.npy,0
train10441_mfcc.npy,0
train10442_mfcc.npy,0
train10443_mfcc.npy,1
train10444_mfcc.npy,0
train10445_mfcc.npy,0
train10446_mfcc.npy,1
train10447_mfcc.npy,0
train10448_mfcc.npy,0
train10449_mfcc.npy,0
train1044_mfcc.npy,0
train10450_mfcc.npy,0
train10451_mfcc.npy,0
train10452_mfcc.npy,0
train10453_mfcc.npy,0
train10454_mfcc.npy,0
train10455_mfcc.npy,0
train10456_mfcc.npy,0
train10457_mfcc.npy,0
train10458_mfcc.npy,0
train10459_mfcc.npy,0
train1045_mfcc.npy,0
train10460_mfcc.npy,0
train10461_mfcc.npy,0
train10462_mfcc.npy,0
train10463_mfcc.npy,0
train10464_mfcc.npy,0
train10465_mfcc.npy,0
train10466_mfcc.npy,0
train10467_mfcc.npy,0
train10468_mfcc.npy,0
train10469_mfcc.npy,0
train1046_mfcc.npy,1
train10470_mfcc.npy,0
train10471_mfcc.npy,0
train10472_mfcc.npy,0
train10473_mfcc.npy,0
train10474_mfcc.npy,0
train10475_mfcc.npy,0
train10476_mfcc.npy,0
train10477_mfcc.npy,0
train10478_mfcc.npy,0
train10479_mfcc.npy,1
train1047_mfcc.npy,1
train10480_mfcc.npy,0
train10481_mfcc.npy,0
train10482_mfcc.npy,1
train10483_mfcc.npy,0
train10484_mfcc.npy,0
train10485_mfcc.npy,0
train10486_mfcc.npy,0
train10487_mfcc.npy,0
train10488_mfcc.npy,0
train10489_mfcc.npy,0
train1048_mfcc.npy,0
train10490_mfcc.npy,0
train10491_mfcc.npy,0
train10492_mfcc.npy,0
train10493_mfcc.npy,0
train10494_mfcc.npy,0
train10495_mfcc.npy,0
train10496_mfcc.npy,0
train10497_mfcc.npy,0
train10498_mfcc.npy,0
train10499_mfcc.npy,0
train1049_mfcc.npy,1
train104_mfcc.npy,0
train10500_mfcc.npy,0
train10501_mfcc.npy,0
train10502_mfcc.npy,0
train10503_mfcc.npy,0
train10504_mfcc.npy,0
train10505_mfcc.npy,0
train10506_mfcc.npy,0
train10507_mfcc.npy,0
train10508_mfcc.npy,0
train10509_mfcc.npy,0
train1050_mfcc.npy,0
train10510_mfcc.npy,0
train10511_mfcc.npy,0
train10512_mfcc.npy,0
train10513_mfcc.npy,0
train10514_mfcc.npy,1
train10515_mfcc.npy,0
train10516_mfcc.npy,1
train10517_mfcc.npy,0
train10518_mfcc.npy,0
train10519_mfcc.npy,0
train1051_mfcc.npy,1
train10520_mfcc.npy,0
train10521_mfcc.npy,1
train10522_mfcc.npy,1
train10523_mfcc.npy,0
train10524_mfcc.npy,0
train10525_mfcc.npy,0
train10526_mfcc.npy,1
train10527_mfcc.npy,0
train10528_mfcc.npy,0
train10529_mfcc.npy,0
train1052_mfcc.npy,0
train10530_mfcc.npy,0
train10531_mfcc.npy,0
train10532_mfcc.npy,0
train10533_mfcc.npy,0
train10534_mfcc.npy,0
train10535_mfcc.npy,0
train10536_mfcc.npy,1
train10537_mfcc.npy,0
train10538_mfcc.npy,0
train10539_mfcc.npy,1
train1053_mfcc.npy,0
train10540_mfcc.npy,1
train10541_mfcc.npy,1
train10542_mfcc.npy,1
train10543_mfcc.npy,0
train10544_mfcc.npy,1
train10545_mfcc.npy,0
train10546_mfcc.npy,0
train10547_mfcc.npy,0
train10548_mfcc.npy,0
train10549_mfcc.npy,0
train1054_mfcc.npy,0
train10550_mfcc.npy,0
train10551_mfcc.npy,0
train10552_mfcc.npy,0
train10553_mfcc.npy,0
train10554_mfcc.npy,1
train10555_mfcc.npy,0
train10556_mfcc.npy,0
train10557_mfcc.npy,0
train10558_mfcc.npy,0
train10559_mfcc.npy,0
train1055_mfcc.npy,1
train10560_mfcc.npy,1
train10561_mfcc.npy,0
train10562_mfcc.npy,0
train10563_mfcc.npy,0
train10564_mfcc.npy,0
train10565_mfcc.npy,0
train10566_mfcc.npy,0
train10567_mfcc.npy,0
train10568_mfcc.npy,0
train10569_mfcc.npy,1
train1056_mfcc.npy,0
train10570_mfcc.npy,0
train10571_mfcc.npy,0
train10572_mfcc.npy,0
train10573_mfcc.npy,0
train10574_mfcc.npy,0
train10575_mfcc.npy,0
train10576_mfcc.npy,0
train10577_mfcc.npy,0
train10578_mfcc.npy,0
train10579_mfcc.npy,0
train1057_mfcc.npy,1
train10580_mfcc.npy,0
train10581_mfcc.npy,0
train10582_mfcc.npy,0
train10583_mfcc.npy,0
train10584_mfcc.npy,0
train10585_mfcc.npy,0
train10586_mfcc.npy,0
train10587_mfcc.npy,0
train10588_mfcc.npy,0
train10589_mfcc.npy,0
train1058_mfcc.npy,0
train10590_mfcc.npy,0
train10591_mfcc.npy,0
train10592_mfcc.npy,0
train10593_mfcc.npy,0
train10594_mfcc.npy,0
train10595_mfcc.npy,0
train10596_mfcc.npy,0
train10597_mfcc.npy,0
train10598_mfcc.npy,0
train10599_mfcc.npy,0
train1059_mfcc.npy,1
train105_mfcc.npy,0
train10600_mfcc.npy,0
train10601_mfcc.npy,0
train10602_mfcc.npy,0
train10603_mfcc.npy,0
train10604_mfcc.npy,1
train10605_mfcc.npy,0
train10606_mfcc.npy,0
train10607_mfcc.npy,0
train10608_mfcc.npy,0
train10609_mfcc.npy,0
train1060_mfcc.npy,1
train10610_mfcc.npy,1
train10611_mfcc.npy,0
train10612_mfcc.npy,0
train10613_mfcc.npy,0
train10614_mfcc.npy,0
train10615_mfcc.npy,0
train10616_mfcc.npy,0
train10617_mfcc.npy,0
train10618_mfcc.npy,0
train10619_mfcc.npy,0
train1061_mfcc.npy,0
train10620_mfcc.npy,0
train10621_mfcc.npy,1
train10622_mfcc.npy,0
train10623_mfcc.npy,1
train10624_mfcc.npy,0
train10625_mfcc.npy,0
train10626_mfcc.npy,0
train10627_mfcc.npy,1
train10628_mfcc.npy,0
train10629_mfcc.npy,0
train1062_mfcc.npy,0
train10630_mfcc.npy,1
train10631_mfcc.npy,0
train10632_mfcc.npy,0
train10633_mfcc.npy,0
train10634_mfcc.npy,0
train10635_mfcc.npy,1
train10636_mfcc.npy,1
train10637_mfcc.npy,0
train10638_mfcc.npy,0
train10639_mfcc.npy,0
train1063_mfcc.npy,0
train10640_mfcc.npy,1
train10641_mfcc.npy,0
train10642_mfcc.npy,1
train10643_mfcc.npy,1
train10644_mfcc.npy,1
train10645_mfcc.npy,1
train10646_mfcc.npy,1
train10647_mfcc.npy,0
train10648_mfcc.npy,0
train10649_mfcc.npy,0
train1064_mfcc.npy,0
train10650_mfcc.npy,0
train10651_mfcc.npy,1
train10652_mfcc.npy,0
train10653_mfcc.npy,1
train10654_mfcc.npy,1
train10655_mfcc.npy,0
train10656_mfcc.npy,0
train10657_mfcc.npy,1
train10658_mfcc.npy,0
train10659_mfcc.npy,0
train1065_mfcc.npy,0
train10660_mfcc.npy,1
train10661_mfcc.npy,0
train10662_mfcc.npy,0
train10663_mfcc.npy,0
train10664_mfcc.npy,1
train10665_mfcc.npy,1
train10666_mfcc.npy,0
train10667_mfcc.npy,1
train10668_mfcc.npy,0
train10669_mfcc.npy,0
train1066_mfcc.npy,1
train10670_mfcc.npy,0
train10671_mfcc.npy,0
train10672_mfcc.npy,0
train10673_mfcc.npy,0
train10674_mfcc.npy,0
train10675_mfcc.npy,0
train10676_mfcc.npy,0
train10677_mfcc.npy,0
train10678_mfcc.npy,0
train10679_mfcc.npy,0
train1067_mfcc.npy,0
train10680_mfcc.npy,0
train10681_mfcc.npy,0
train10682_mfcc.npy,0
train10683_mfcc.npy,0
train10684_mfcc.npy,0
train10685_mfcc.npy,0
train10686_mfcc.npy,0
train10687_mfcc.npy,0
train10688_mfcc.npy,0
train10689_mfcc.npy,0
train1068_mfcc.npy,0
train10690_mfcc.npy,0
train10691_mfcc.npy,0
train10692_mfcc.npy,0
train10693_mfcc.npy,0
train10694_mfcc.npy,0
train10695_mfcc.npy,0
train10696_mfcc.npy,0
train10697_mfcc.npy,0
train10698_mfcc.npy,0
train10699_mfcc.npy,1
train1069_mfcc.npy,0
train106_mfcc.npy,0
train10700_mfcc.npy,0
train10701_mfcc.npy,1
train10702_mfcc.npy,0
train10703_mfcc.npy,0
train10704_mfcc.npy,1
train10705_mfcc.npy,0
train10706_mfcc.npy,0
train10707_mfcc.npy,1
train10708_mfcc.npy,1
train10709_mfcc.npy,1
train1070_mfcc.npy,0
train10710_mfcc.npy,1
train10711_mfcc.npy,0
train10712_mfcc.npy,0
train10713_mfcc.npy,0
train10714_mfcc.npy,0
train10715_mfcc.npy,0
train10716_mfcc.npy,0
train10717_mfcc.npy,0
train10718_mfcc.npy,0
train10719_mfcc.npy,0
train1071_mfcc.npy,0
train10720_mfcc.npy,0
train10721_mfcc.npy,0
train10722_mfcc.npy,0
train10723_mfcc.npy,0
train10724_mfcc.npy,0
train10725_mfcc.npy,0
train10726_mfcc.npy,0
train10727_mfcc.npy,0
train10728_mfcc.npy,0
train10729_mfcc.npy,0
train1072_mfcc.npy,0
train10730_mfcc.npy,0
train10731_mfcc.npy,0
train10732_mfcc.npy,0
train10733_mfcc.npy,0
train10734_mfcc.npy,0
train10735_mfcc.npy,0
train10736_mfcc.npy,0
train10737_mfcc.npy,0
train10738_mfcc.npy,0
train10739_mfcc.npy,0
train1073_mfcc.npy,0
train10740_mfcc.npy,0
train10741_mfcc.npy,0
train10742_mfcc.npy,0
train10743_mfcc.npy,0
train10744_mfcc.npy,0
train10745_mfcc.npy,0
train10746_mfcc.npy,0
train10747_mfcc.npy,0
train10748_mfcc.npy,0
train10749_mfcc.npy,1
train1074_mfcc.npy,0
train10750_mfcc.npy,0
train10751_mfcc.npy,0
train10752_mfcc.npy,0
train10753_mfcc.npy,0
train10754_mfcc.npy,0
train10755_mfcc.npy,0
train10756_mfcc.npy,0
train10757_mfcc.npy,0
train10758_mfcc.npy,0
train10759_mfcc.npy,0
train1075_mfcc.npy,1
train10760_mfcc.npy,0
train10761_mfcc.npy,0
train10762_mfcc.npy,0
train10763_mfcc.npy,0
train10764_mfcc.npy,0
train10765_mfcc.npy,0
train10766_mfcc.npy,0
train10767_mfcc.npy,0
train10768_mfcc.npy,0
train10769_mfcc.npy,0
train1076_mfcc.npy,0
train10770_mfcc.npy,0
train10771_mfcc.npy,0
train10772_mfcc.npy,0
train10773_mfcc.npy,0
train10774_mfcc.npy,0
train10775_mfcc.npy,0
train10776_mfcc.npy,1
train10777_mfcc.npy,0
train10778_mfcc.npy,0
train10779_mfcc.npy,0
train1077_mfcc.npy,1
train10780_mfcc.npy,0
train10781_mfcc.npy,0
train10782_mfcc.npy,0
train10783_mfcc.npy,1
train10784_mfcc.npy,0
train10785_mfcc.npy,0
train10786_mfcc.npy,1
train10787_mfcc.npy,1
train10788_mfcc.npy,0
train10789_mfcc.npy,0
train1078_mfcc.npy,0
train10790_mfcc.npy,1
train10791_mfcc.npy,0
train10792_mfcc.npy,0
train10793_mfcc.npy,0
train10794_mfcc.npy,0
train10795_mfcc.npy,1
train10796_mfcc.npy,0
train10797_mfcc.npy,0
train10798_mfcc.npy,0
train10799_mfcc.npy,1
train1079_mfcc.npy,1
train107_mfcc.npy,0
train10800_mfcc.npy,0
train10801_mfcc.npy,0
train10802_mfcc.npy,0
train10803_mfcc.npy,0
train10804_mfcc.npy,1
train10805_mfcc.npy,1
train10806_mfcc.npy,0
train10807_mfcc.npy,0
train10808_mfcc.npy,1
train10809_mfcc.npy,1
train1080_mfcc.npy,1
train10810_mfcc.npy,1
train10811_mfcc.npy,0
train10812_mfcc.npy,0
train10813_mfcc.npy,1
train10814_mfcc.npy,0
train10815_mfcc.npy,1
train10816_mfcc.npy,0
train10817_mfcc.npy,0
train10818_mfcc.npy,1
train10819_mfcc.npy,0
train1081_mfcc.npy,0
train10820_mfcc.npy,1
train10821_mfcc.npy,0
train10822_mfcc.npy,1
train10823_mfcc.npy,0
train10824_mfcc.npy,0
train10825_mfcc.npy,1
train10826_mfcc.npy,1
train10827_mfcc.npy,0
train10828_mfcc.npy,0
train10829_mfcc.npy,0
train1082_mfcc.npy,1
train10830_mfcc.npy,0
train10831_mfcc.npy,0
train10832_mfcc.npy,0
train10833_mfcc.npy,1
train10834_mfcc.npy,0
train10835_mfcc.npy,0
train10836_mfcc.npy,0
train10837_mfcc.npy,0
train10838_mfcc.npy,1
train10839_mfcc.npy,0
train1083_mfcc.npy,0
train10840_mfcc.npy,0
train10841_mfcc.npy,1
train10842_mfcc.npy,1
train10843_mfcc.npy,1
train10844_mfcc.npy,1
train10845_mfcc.npy,1
train10846_mfcc.npy,1
train10847_mfcc.npy,1
train10848_mfcc.npy,1
train10849_mfcc.npy,0
train1084_mfcc.npy,0
train10850_mfcc.npy,0
train10851_mfcc.npy,1
train10852_mfcc.npy,1
train10853_mfcc.npy,0
train10854_mfcc.npy,0
train10855_mfcc.npy,0
train10856_mfcc.npy,1
train10857_mfcc.npy,1
train10858_mfcc.npy,1
train10859_mfcc.npy,1
train1085_mfcc.npy,0
train10860_mfcc.npy,0
train10861_mfcc.npy,1
train10862_mfcc.npy,0
train10863_mfcc.npy,1
train10864_mfcc.npy,0
train10865_mfcc.npy,1
train10866_mfcc.npy,0
train10867_mfcc.npy,1
train10868_mfcc.npy,1
train10869_mfcc.npy,0
train1086_mfcc.npy,0
train10870_mfcc.npy,1
train10871_mfcc.npy,1
train10872_mfcc.npy,0
train10873_mfcc.npy,0
train10874_mfcc.npy,1
train10875_mfcc.npy,1
train10876_mfcc.npy,0
train10877_mfcc.npy,1
train10878_mfcc.npy,0
train10879_mfcc.npy,0
train1087_mfcc.npy,0
train10880_mfcc.npy,1
train10881_mfcc.npy,0
train10882_mfcc.npy,1
train10883_mfcc.npy,0
train10884_mfcc.npy,1
train10885_mfcc.npy,0
train10886_mfcc.npy,1
train10887_mfcc.npy,0
train10888_mfcc.npy,0
train10889_mfcc.npy,0
train1088_mfcc.npy,0
train10890_mfcc.npy,1
train10891_mfcc.npy,1
train10892_mfcc.npy,1
train10893_mfcc.npy,0
train10894_mfcc.npy,1
train10895_mfcc.npy,1
train10896_mfcc.npy,0
train10897_mfcc.npy,0
train10898_mfcc.npy,0
train10899_mfcc.npy,0
train1089_mfcc.npy,1
train108_mfcc.npy,0
