feature_file,label
train10413_stft.npy,1
train10414_stft.npy,0
train10415_stft.npy,0
train10416_stft.npy,0
train10417_stft.npy,0
train10418_stft.npy,0
train10419_stft.npy,0
train1041_stft.npy,0
train10420_stft.npy,0
train10421_stft.npy,0
train10422_stft.npy,0
train10423_stft.npy,1
train10424_stft.npy,1
train10425_stft.npy,0
train10426_stft.npy,1
train10427_stft.npy,0
train10428_stft.npy,1
train10429_stft.npy,1
train1042_stft.npy,0
train10430_stft.npy,1
train10431_stft.npy,1
train10432_stft.npy,0
train10433_stft.npy,0
train10434_stft.npy,0
train10435_stft.npy,0
train10436_stft.npy,0
train10437_stft.npy,0
train10438_stft.npy,0
train10439_stft.npy,0
train1043_stft.npy,0
train10440_stft.npy,0
train10441_stft.npy,0
train10442_stft.npy,0
train10443_stft.npy,1
train10444_stft.npy,0
train10445_stft.npy,0
train10446_stft.npy,1
train10447_stft.npy,0
train10448_stft.npy,0
train10449_stft.npy,0
train1044_stft.npy,0
train10450_stft.npy,0
train10451_stft.npy,0
train10452_stft.npy,0
train10453_stft.npy,0
train10454_stft.npy,0
train10455_stft.npy,0
train10456_stft.npy,0
train10457_stft.npy,0
train10458_stft.npy,0
train10459_stft.npy,0
train1045_stft.npy,0
train10460_stft.npy,0
train10461_stft.npy,0
train10462_stft.npy,0
train10463_stft.npy,0
train10464_stft.npy,0
train10465_stft.npy,0
train10466_stft.npy,0
train10467_stft.npy,0
train10468_stft.npy,0
train10469_stft.npy,0
train1046_stft.npy,1
train10470_stft.npy,0
train10471_stft.npy,0
train10472_stft.npy,0
train10473_stft.npy,0
train10474_stft.npy,0
train10475_stft.npy,0
train10476_stft.npy,0
train10477_stft.npy,0
train10478_stft.npy,0
train10479_stft.npy,1
train1047_stft.npy,1
train10480_stft.npy,0
train10481_stft.npy,0
train10482_stft.npy,1
train10483_stft.npy,0
train10484_stft.npy,0
train10485_stft.npy,0
train10486_stft.npy,0
train10487_stft.npy,0
train10488_stft.npy,0
train10489_stft.npy,0
train1048_stft.npy,0
train10490_stft.npy,0
train10491_stft.npy,0
train10492_stft.npy,0
train10493_stft.npy,0
train10494_stft.npy,0
train10495_stft.npy,0
train10496_stft.npy,0
train10497_stft.npy,0
train10498_stft.npy,0
train10499_stft.npy,0
train1049_stft.npy,1
train104_stft.npy,0
train10500_stft.npy,0
train10501_stft.npy,0
train10502_stft.npy,0
train10503_stft.npy,0
train10504_stft.npy,0
train10505_stft.npy,0
train10506_stft.npy,0
train10507_stft.npy,0
train10508_stft.npy,0
train10509_stft.npy,0
train1050_stft.npy,0
train10510_stft.npy,0
train10511_stft.npy,0
train10512_stft.npy,0
train10513_stft.npy,0
train10514_stft.npy,1
train10515_stft.npy,0
train10516_stft.npy,1
train10517_stft.npy,0
train10518_stft.npy,0
train10519_stft.npy,0
train1051_stft.npy,1
train10520_stft.npy,0
train10521_stft.npy,1
train10522_stft.npy,1
train10523_stft.npy,0
train10524_stft.npy,0
train10525_stft.npy,0
train10526_stft.npy,1
train10527_stft.npy,0
train10528_stft.npy,0
train10529_stft.npy,0
train1052_stft.npy,0
train10530_stft.npy,0
train10531_stft.npy,0
train10532_stft.npy,0
train10533_stft.npy,0
train10534_stft.npy,0
train10535_stft.npy,0
train10536_stft.npy,1
train10537_stft.npy,0
train10538_stft.npy,0
train10539_stft.npy,1
train1053_stft.npy,0
train10540_stft.npy,1
train10541_stft.npy,1
train10542_stft.npy,1
train10543_stft.npy,0
train10544_stft.npy,1
train10545_stft.npy,0
train10546_stft.npy,0
train10547_stft.npy,0
train10548_stft.npy,0
train10549_stft.npy,0
train1054_stft.npy,0
train10550_stft.npy,0
train10551_stft.npy,0
train10552_stft.npy,0
train10553_stft.npy,0
train10554_stft.npy,1
train10555_stft.npy,0
train10556_stft.npy,0
train10557_stft.npy,0
train10558_stft.npy,0
train10559_stft.npy,0
train1055_stft.npy,1
train10560_stft.npy,1
train10561_stft.npy,0
train10562_stft.npy,0
train10563_stft.npy,0
train10564_stft.npy,0
train10565_stft.npy,0
train10566_stft.npy,0
train10567_stft.npy,0
train10568_stft.npy,0
train10569_stft.npy,1
train1056_stft.npy,0
train10570_stft.npy,0
train10571_stft.npy,0
train10572_stft.npy,0
train10573_stft.npy,0
train10574_stft.npy,0
train10575_stft.npy,0
train10576_stft.npy,0
train10577_stft.npy,0
train10578_stft.npy,0
train10579_stft.npy,0
train1057_stft.npy,1
train10580_stft.npy,0
train10581_stft.npy,0
train10582_stft.npy,0
train10583_stft.npy,0
train10584_stft.npy,0
train10585_stft.npy,0
train10586_stft.npy,0
train10587_stft.npy,0
train10588_stft.npy,0
train10589_stft.npy,0
train1058_stft.npy,0
train10590_stft.npy,0
train10591_stft.npy,0
train10592_stft.npy,0
train10593_stft.npy,0
train10594_stft.npy,0
train10595_stft.npy,0
train10596_stft.npy,0
train10597_stft.npy,0
train10598_stft.npy,0
train10599_stft.npy,0
train1059_stft.npy,1
train105_stft.npy,0
train10600_stft.npy,0
train10601_stft.npy,0
train10602_stft.npy,0
train10603_stft.npy,0
train10604_stft.npy,1
train10605_stft.npy,0
train10606_stft.npy,0
train10607_stft.npy,0
train10608_stft.npy,0
train10609_stft.npy,0
train1060_stft.npy,1
train10610_stft.npy,1
train10611_stft.npy,0
train10612_stft.npy,0
train10613_stft.npy,0
train10614_stft.npy,0
train10615_stft.npy,0
train10616_stft.npy,0
train10617_stft.npy,0
train10618_stft.npy,0
train10619_stft.npy,0
train1061_stft.npy,0
train10620_stft.npy,0
train10621_stft.npy,1
train10622_stft.npy,0
train10623_stft.npy,1
train10624_stft.npy,0
train10625_stft.npy,0
train10626_stft.npy,0
train10627_stft.npy,1
train10628_stft.npy,0
train10629_stft.npy,0
train1062_stft.npy,0
train10630_stft.npy,1
train10631_stft.npy,0
train10632_stft.npy,0
train10633_stft.npy,0
train10634_stft.npy,0
train10635_stft.npy,1
train10636_stft.npy,1
train10637_stft.npy,0
train10638_stft.npy,0
train10639_stft.npy,0
train1063_stft.npy,0
train10640_stft.npy,1
train10641_stft.npy,0
train10642_stft.npy,1
train10643_stft.npy,1
train10644_stft.npy,1
train10645_stft.npy,1
train10646_stft.npy,1
train10647_stft.npy,0
train10648_stft.npy,0
train10649_stft.npy,0
train1064_stft.npy,0
train10650_stft.npy,0
train10651_stft.npy,1
train10652_stft.npy,0
train10653_stft.npy,1
train10654_stft.npy,1
train10655_stft.npy,0
train10656_stft.npy,0
train10657_stft.npy,1
train10658_stft.npy,0
train10659_stft.npy,0
train1065_stft.npy,0
train10660_stft.npy,1
train10661_stft.npy,0
train10662_stft.npy,0
train10663_stft.npy,0
train10664_stft.npy,1
train10665_stft.npy,1
train10666_stft.npy,0
train10667_stft.npy,1
train10668_stft.npy,0
train10669_stft.npy,0
train1066_stft.npy,1
train10670_stft.npy,0
train10671_stft.npy,0
train10672_stft.npy,0
train10673_stft.npy,0
train10674_stft.npy,0
train10675_stft.npy,0
train10676_stft.npy,0
train10677_stft.npy,0
train10678_stft.npy,0
train10679_stft.npy,0
train1067_stft.npy,0
train10680_stft.npy,0
train10681_stft.npy,0
train10682_stft.npy,0
train10683_stft.npy,0
train10684_stft.npy,0
train10685_stft.npy,0
train10686_stft.npy,0
train10687_stft.npy,0
train10688_stft.npy,0
train10689_stft.npy,0
train1068_stft.npy,0
train10690_stft.npy,0
train10691_stft.npy,0
train10692_stft.npy,0
train10693_stft.npy,0
train10694_stft.npy,0
train10695_stft.npy,0
train10696_stft.npy,0
train10697_stft.npy,0
train10698_stft.npy,0
train10699_stft.npy,1
train1069_stft.npy,0
train106_stft.npy,0
train10700_stft.npy,0
train10701_stft.npy,1
train10702_stft.npy,0
train10703_stft.npy,0
train10704_stft.npy,1
train10705_stft.npy,0
train10706_stft.npy,0
train10707_stft.npy,1
train10708_stft.npy,1
train10709_stft.npy,1
train1070_stft.npy,0
train10710_stft.npy,1
train10711_stft.npy,0
train10712_stft.npy,0
train10713_stft.npy,0
train10714_stft.npy,0
train10715_stft.npy,0
train10716_stft.npy,0
train10717_stft.npy,0
train10718_stft.npy,0
train10719_stft.npy,0
train1071_stft.npy,0
train10720_stft.npy,0
train10721_stft.npy,0
train10722_stft.npy,0
train10723_stft.npy,0
train10724_stft.npy,0
train10725_stft.npy,0
train10726_stft.npy,0
train10727_stft.npy,0
train10728_stft.npy,0
train10729_stft.npy,0
train1072_stft.npy,0
train10730_stft.npy,0
train10731_stft.npy,0
train10732_stft.npy,0
train10733_stft.npy,0
train10734_stft.npy,0
train10735_stft.npy,0
train10736_stft.npy,0
train10737_stft.npy,0
train10738_stft.npy,0
train10739_stft.npy,0
train1073_stft.npy,0
train10740_stft.npy,0
train10741_stft.npy,0
train10742_stft.npy,0
train10743_stft.npy,0
train10744_stft.npy,0
train10745_stft.npy,0
train10746_stft.npy,0
train10747_stft.npy,0
train10748_stft.npy,0
train10749_stft.npy,1
train1074_stft.npy,0
train10750_stft.npy,0
train10751_stft.npy,0
train10752_stft.npy,0
train10753_stft.npy,0
train10754_stft.npy,0
train10755_stft.npy,0
train10756_stft.npy,0
train10757_stft.npy,0
train10758_stft.npy,0
train10759_stft.npy,0
train1075_stft.npy,1
train10760_stft.npy,0
train10761_stft.npy,0
train10762_stft.npy,0
train10763_stft.npy,0
train10764_stft.npy,0
train10765_stft.npy,0
train10766_stft.npy,0
train10767_stft.npy,0
train10768_stft.npy,0
train10769_stft.npy,0
train1076_stft.npy,0
train10770_stft.npy,0
train10771_stft.npy,0
train10772_stft.npy,0
train10773_stft.npy,0
train10774_stft.npy,0
train10775_stft.npy,0
train10776_stft.npy,1
train10777_stft.npy,0
train10778_stft.npy,0
train10779_stft.npy,0
train1077_stft.npy,1
train10780_stft.npy,0
train10781_stft.npy,0
train10782_stft.npy,0
train10783_stft.npy,1
train10784_stft.npy,0
train10785_stft.npy,0
train10786_stft.npy,1
train10787_stft.npy,1
train10788_stft.npy,0
train10789_stft.npy,0
train1078_stft.npy,0
train10790_stft.npy,1
train10791_stft.npy,0
train10792_stft.npy,0
train10793_stft.npy,0
train10794_stft.npy,0
train10795_stft.npy,1
train10796_stft.npy,0
train10797_stft.npy,0
train10798_stft.npy,0
train10799_stft.npy,1
train1079_stft.npy,1
train107_stft.npy,0
train10800_stft.npy,0
train10801_stft.npy,0
train10802_stft.npy,0
train10803_stft.npy,0
train10804_stft.npy,1
train10805_stft.npy,1
train10806_stft.npy,0
train10807_stft.npy,0
train10808_stft.npy,1
train10809_stft.npy,1
train1080_stft.npy,1
train10810_stft.npy,1
train10811_stft.npy,0
train10812_stft.npy,0
train10813_stft.npy,1
train10814_stft.npy,0
train10815_stft.npy,1
train10816_stft.npy,0
train10817_stft.npy,0
train10818_stft.npy,1
train10819_stft.npy,0
train1081_stft.npy,0
train10820_stft.npy,1
train10821_stft.npy,0
train10822_stft.npy,1
train10823_stft.npy,0
train10824_stft.npy,0
train10825_stft.npy,1
train10826_stft.npy,1
train10827_stft.npy,0
train10828_stft.npy,0
train10829_stft.npy,0
train1082_stft.npy,1
train10830_stft.npy,0
train10831_stft.npy,0
train10832_stft.npy,0
train10833_stft.npy,1
train10834_stft.npy,0
train10835_stft.npy,0
train10836_stft.npy,0
train10837_stft.npy,0
train10838_stft.npy,1
train10839_stft.npy,0
train1083_stft.npy,0
train10840_stft.npy,0
train10841_stft.npy,1
train10842_stft.npy,1
train10843_stft.npy,1
train10844_stft.npy,1
train10845_stft.npy,1
train10846_stft.npy,1
train10847_stft.npy,1
train10848_stft.npy,1
train10849_stft.npy,0
train1084_stft.npy,0
train10850_stft.npy,0
train10851_stft.npy,1
train10852_stft.npy,1
train10853_stft.npy,0
train10854_stft.npy,0
train10855_stft.npy,0
train10856_stft.npy,1
train10857_stft.npy,1
train10858_stft.npy,1
train10859_stft.npy,1
train1085_stft.npy,0
train10860_stft.npy,0
train10861_stft.npy,1
train10862_stft.npy,0
train10863_stft.npy,1
train10864_stft.npy,0
train10865_stft.npy,1
train10866_stft.npy,0
train10867_stft.npy,1
train10868_stft.npy,1
train10869_stft.npy,0
train1086_stft.npy,0
train10870_stft.npy,1
train10871_stft.npy,1
train10872_stft.npy,0
train10873_stft.npy,0
train10874_stft.npy,1
train10875_stft.npy,1
train10876_stft.npy,0
train10877_stft.npy,1
train10878_stft.npy,0
train10879_stft.npy,0
train1087_stft.npy,0
train10880_stft.npy,1
train10881_stft.npy,0
train10882_stft.npy,1
train10883_stft.npy,0
train10884_stft.npy,1
train10885_stft.npy,0
train10886_stft.npy,1
train10887_stft.npy,0
train10888_stft.npy,0
train10889_stft.npy,0
train1088_stft.npy,0
train10890_stft.npy,1
train10891_stft.npy,1
train10892_stft.npy,1
train10893_stft.npy,0
train10894_stft.npy,1
train10895_stft.npy,1
train10896_stft.npy,0
train10897_stft.npy,0
train10898_stft.npy,0
train10899_stft.npy,0
train1089_stft.npy,1
train108_stft.npy,0
train10900_stft.npy,1
train10901_stft.npy,0
train10902_stft.npy,0
train10903_stft.npy,1
train10904_stft.npy,0
train10905_stft.npy,1
train10906_stft.npy,1
train10907_stft.npy,0
train10908_stft.npy,0
train10909_stft.npy,0
train1090_stft.npy,0
train10910_stft.npy,0
train10911_stft.npy,0
train10912_stft.npy,0
train10913_stft.npy,0
train10914_stft.npy,0
train10915_stft.npy,0
train10916_stft.npy,0
train10917_stft.npy,0
train10918_stft.npy,0
train10919_stft.npy,0
train1091_stft.npy,1
train10920_stft.npy,0
train10921_stft.npy,0
train10922_stft.npy,0
train10923_stft.npy,0
train10924_stft.npy,0
train10925_stft.npy,0
train10926_stft.npy,0
train10927_stft.npy,0
train10928_stft.npy,0
train10929_stft.npy,0
train1092_stft.npy,1
train10930_stft.npy,0
train10931_stft.npy,0
train10932_stft.npy,0
train10933_stft.npy,0
train10934_stft.npy,0
train10935_stft.npy,0
train10936_stft.npy,0
train10937_stft.npy,0
train10938_stft.npy,0
train10939_stft.npy,0
train1093_stft.npy,1
train10940_stft.npy,0
train10941_stft.npy,0
train10942_stft.npy,0
train10943_stft.npy,1
train10944_stft.npy,0
train10945_stft.npy,0
train10946_stft.npy,0
train10947_stft.npy,0
train10948_stft.npy,0
train10949_stft.npy,0
train1094_stft.npy,0
train10950_stft.npy,0
train10951_stft.npy,0
train10952_stft.npy,0
train10953_stft.npy,0
train10954_stft.npy,0
train10955_stft.npy,0
train10956_stft.npy,0
train10957_stft.npy,0
train10958_stft.npy,0
train10959_stft.npy,0
train1095_stft.npy,0
train10960_stft.npy,0
train10961_stft.npy,0
train10962_stft.npy,0
train10963_stft.npy,0
train10964_stft.npy,0
train10965_stft.npy,0
train10966_stft.npy,0
train10967_stft.npy,0
train10968_stft.npy,0
train10969_stft.npy,0
train1096_stft.npy,0
train10970_stft.npy,0
train10971_stft.npy,0
train10972_stft.npy,0
train10973_stft.npy,0
train10974_stft.npy,0
train10975_stft.npy,0
train10976_stft.npy,0
train10977_stft.npy,0
train10978_stft.npy,0
train10979_stft.npy,0
train1097_stft.npy,0
train10980_stft.npy,0
train10981_stft.npy,0
train10982_stft.npy,1
train10983_stft.npy,0
train10984_stft.npy,1
train10985_stft.npy,0
train10986_stft.npy,0
train10987_stft.npy,0
train10988_stft.npy,0
train10989_stft.npy,0
train1098_stft.npy,0
train10990_stft.npy,0
train10991_stft.npy,1
train10992_stft.npy,0
train10993_stft.npy,0
train10994_stft.npy,0
train10995_stft.npy,0
train10996_stft.npy,0
train10997_stft.npy,0
train10998_stft.npy,0
train10999_stft.npy,0
train1099_stft.npy,0
train109_stft.npy,0
train10_stft.npy,0
train11000_stft.npy,0
train11001_stft.npy,0
train11002_stft.npy,1
train11003_stft.npy,1
train11004_stft.npy,0
train11005_stft.npy,0
train11006_stft.npy,0
train11007_stft.npy,0
train11008_stft.npy,0
train11009_stft.npy,0
train1100_stft.npy,0
train11010_stft.npy,1
train11011_stft.npy,0
train11012_stft.npy,0
train11013_stft.npy,0
train11014_stft.npy,0
train11015_stft.npy,1
train11016_stft.npy,0
train11017_stft.npy,0
train11018_stft.npy,0
train11019_stft.npy,1
train1101_stft.npy,1
train11020_stft.npy,0
train11021_stft.npy,0
train11022_stft.npy,0
train11023_stft.npy,1
train11024_stft.npy,1
train11025_stft.npy,1
train11026_stft.npy,0
train11027_stft.npy,0
train11028_stft.npy,1
train11029_stft.npy,0
train1102_stft.npy,1
train11030_stft.npy,0
train11031_stft.npy,0
train11032_stft.npy,0
train11033_stft.npy,0
train11034_stft.npy,0
train11035_stft.npy,0
train11036_stft.npy,1
train11037_stft.npy,1
train11038_stft.npy,1
train11039_stft.npy,1
train1103_stft.npy,1
train11040_stft.npy,0
train11041_stft.npy,1
train11042_stft.npy,1
train11043_stft.npy,1
train11044_stft.npy,1
train11045_stft.npy,0
train11046_stft.npy,0
train11047_stft.npy,0
train11048_stft.npy,1
train11049_stft.npy,1
train1104_stft.npy,1
